usuario_id;producto_id;producto;marca;familia;cluster;visitas;reservas;compras;favoritos;reposiciones;coincidencias_busqueda;puntaje_compatibilidad;probabilidad_compra;compra_observada;log_visitas;log_reservas;es_favorito;log_reposiciones;log_coincidencias_busqueda;afinidad_historica_producto;afinidad_promedio_cluster;coincide_marca_preferida;coincide_familia_preferida;coincide_genero_preferido;precio_normalizado;stock_normalizado
23;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;0;0.0112;0;0;0;0;0;0;0;0;0.0321;0;0;0;0.686213;0.733333
23;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;12;5.2407;0.0001;0;0;0;0;0;2.564949;0.052753;0.074509;0;0;1;0.76466;0.4
23;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;0;0.0115;0;0;0;0;0;0;0;0;0.032763;0;0;0;0.666601;0.866667
23;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;0;0.0199;0;0;0;0;0;0;0;0;0.056787;0;0;0;0.64699;1
23;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;9;4.8641;0.0001;0;0;0;0;0;2.302585;0.047357;0.054911;0;0;1;0.823495;0.333333
23;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;4.5;3.2267;0.0001;0;0;0;0;0;1.704748;0.035062;0.069408;0;0;0;0.607766;0.266667
23;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;4.5;3.2152;0.0001;0;0;0;0;0;1.704748;0.035062;0.036537;0;0;0;0.843106;0.533333
23;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;12;6.0451;0.0001;0;0;0;0;0;2.564949;0.052753;0.086993;0;1;1;0.862718;0.466667
23;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;0;0.0115;0;0;0;0;0;0;0;0;0.032763;0;0;0;0.705825;0.4
23;16;Scandal;Jean Paul Gaultier;Oriental;1;3;0;0;0;0;9;6.5517;0.0011;0;1.386294;0;0;0;2.302585;0.088491;0.070477;0;0;1;0.784271;0.2
23;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;4.5;3.2147;0;0;0;0;0;0;1.704748;0.035062;0.035005;0;0;0;0.548931;0.6
23;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;1;9;5.3883;0.0003;0;0;0;0;0.693147;2.302585;0.088491;0.071111;0;0;0;0.450873;0.266667
23;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;4.5;2.4125;0.0001;0;0;0;0;0;1.704748;0.035062;0.028789;0;0;0;0.490096;0.133333
23;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;9;4.0727;0.0001;0;0;0;0;0;2.302585;0.047357;0.079378;0;0;0;0.392038;0.2
23;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;0;0.0096;0;0;0;0;0;0;0;0;0.027354;0;0;0;0.666601;0.666667
23;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;4.5;3.2142;0.0001;0;0;0;0;0;1.704748;0.035062;0.033694;0;0;0;0.862718;0.466667
23;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;4.5;3.2145;0;0;0;0;0;0;1.704748;0.035062;0.034446;0;0;0;0.705825;0.6
23;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;3.2133;0.0001;0;0;0;0;0;1.704748;0.035062;0.031063;0;0;0;0.686213;0.533333
23;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;9;4.8693;0.0001;0;0;0;0;0;2.302585;0.047357;0.069565;0;0;1;0.88233;0.333333
23;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;12;6.0271;0.0001;0;0;0;0;0;2.564949;0.052753;0.035432;0;1;1;0.843106;0.533333
23;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;12;6.8252;0.0004;0;0;0;0;0;2.564949;0.052753;0.030134;1;1;1;1;0.4
23;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;12;6.0319;0.0001;0;0;0;0;0;2.564949;0.052753;0.049276;0;1;1;0.803883;0.4
23;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;4.5;3.213;0;0;0;0;0;0;1.704748;0.035062;0.030088;0;0;0;0.568543;0.6
23;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;4.5;2.4103;0;0;0;0;0;0;1.704748;0.035062;0.022461;0;0;0;0.509708;0.466667
24;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;0;0.8135;0;0;0;0;0;0;0;0;0.03844;0;0;1;0.901942;0.8
24;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;0;0.021;0;0;0;0;0;0;0;0;0.060002;0;0;0;0.921553;0.533333
24;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;0;0.8113;0;0;0;0;0;0;0;0;0.032356;0;0;1;0.980388;0.666667
24;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;0;0.0212;0;0;0;0;0;0;0;0;0.060498;0;0;0;0.960777;0.466667
24;5;Eros;Versace;Aromatica;1;0;0;0;0;0;10.5;5.8544;0;0;0;0;0;0;2.442347;0.050232;0.035622;1;0;1;0.64699;0.933333
24;6;Dylan Blue;Versace;Amaderada;1;0;2;0;1;0;7.5;7.5132;0.3194;0;0;1.098612;1;0;2.140066;0.222262;0.048855;1;0;1;0.627378;0.6
24;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;4.0137;0;0;0;0;0;0;1.704748;0.035062;0.0321;0;0;1;0.686213;0.733333
24;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;0;0.0261;0;0;0;0;0;0;0;0;0.074509;0;0;0;0.76466;0.4
24;9;1 Million;Paco Rabanne;Oriental;1;3;0;0;0;0;4.5;6.496;0.0001;0;1.386294;0;0;0;1.704748;0.076196;0.032763;0;1;1;0.666601;0.866667
24;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;4.5;4.0223;0;0;0;0;0;0;1.704748;0.035062;0.056787;0;0;1;0.64699;1
24;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;0;0.8192;0;0;0;0;0;0;0;0;0.054911;0;1;0;0.823495;0.333333
24;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;0;0.8243;0;0;0;0;0;0;0;0;0.069408;0;0;1;0.607766;0.266667
24;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;4.5;3.2152;0;0;0;0;0;0;1.704748;0.035062;0.036537;0;0;1;0.843106;0.533333
24;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;4.5;2.4329;0.0001;0;0;0;0;0;1.704748;0.035062;0.086993;0;0;0;0.862718;0.466667
24;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;4.8139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;1;1;0.705825;0.4
24;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;0;0.8247;0.0001;0;0;0;0;0;0;0;0.070477;0;1;0;0.784271;0.2
24;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;0;0.8123;0;0;0;0;0;0;0;0;0.035005;0;0;1;0.548931;0.6
24;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;0;0.8249;0;0;0;0;0;0;0;0;0.071111;0;0;1;0.450873;0.266667
24;19;Khamrah;Lattafa;Oriental;1;3;0;0;0;1;4.5;6.2131;0.0034;0;1.386294;0;0;0.693147;1.704748;0.11733;0.028789;0;1;0;0.490096;0.133333
24;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;0;0.8278;0;0;0;0;0;0;0;0;0.079378;0;0;1;0.392038;0.2
24;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;4.012;0;0;0;0;0;0;1.704748;0.035062;0.027354;0;0;1;0.666601;0.666667
24;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;0;0.8118;0;0;0;0;0;0;0;0;0.033694;0;0;1;0.862718;0.466667
24;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;3;3.5657;0;0;0;0;0;0;1.386294;0.028512;0.034446;1;0;1;0.705825;0.6
24;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;0;1.6109;0;0;0;0;0;0;0;0;0.031063;0;1;1;0.686213;0.533333
24;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;4.5;3.2268;0.0002;0;0;0;0;0;1.704748;0.035062;0.069565;0;1;0;0.88233;0.333333
24;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;0;0.0124;0;0;0;0;0;0;0;0;0.035432;0;0;0;0.843106;0.533333
24;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;0;0.0105;0;0;0;0;0;0;0;0;0.030134;0;0;0;1;0.4
24;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;0;0.0172;0;0;0;0;0;0;0;0;0.049276;0;0;0;0.803883;0.4
24;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;0;0.8105;0;0;0;0;0;0;0;0;0.030088;0;0;1;0.568543;0.6
24;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;4.5;3.2103;0.0001;0;0;0;0;0;1.704748;0.035062;0.022461;0;1;0;0.509708;0.466667
25;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;15;5.5207;0;0;0;0;0;0;2.772589;0.057024;0.03844;0;0;1;0.901942;0.8
25;2;Miss Dior;Dior;Floral;1;3;0;0;0;0;7.5;5.519;0.0015;0;1.386294;0;0;0;2.140066;0.085149;0.060002;0;0;0;0.921553;0.533333
25;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;15;5.5186;0.0001;0;0;0;0;0;2.772589;0.057024;0.032356;0;0;1;0.980388;0.666667
25;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;7.5;3.8371;0.0002;0;0;0;0;0;2.140066;0.044015;0.060498;0;0;0;0.960777;0.466667
25;5;Eros;Versace;Aromatica;1;0;0;0;0;0;7.5;3.8284;0;0;0;0;0;0;2.140066;0.044015;0.035622;0;0;1;0.64699;0.933333
25;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;7.5;3.833;0;0;0;0;0;0;2.140066;0.044015;0.048855;0;0;1;0.627378;0.6
25;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;7.5;4.6271;0;0;0;0;0;0;2.140066;0.044015;0.0321;1;0;1;0.686213;0.733333
25;8;Si;Giorgio Armani;Frutal;1;0;2;2;1;0;7.5;7.6209;0.9992;1;0;1.098612;1;0;2.140066;0.441643;0.074509;1;1;0;0.76466;0.4
25;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;7.5;3.8274;0;0;0;0;0;0;2.140066;0.044015;0.032763;0;0;1;0.666601;0.866667
25;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;7.5;3.8358;0;0;0;0;0;0;2.140066;0.044015;0.056787;0;0;1;0.64699;1
25;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;7.5;3.8351;0.0002;0;0;0;0;0;2.140066;0.044015;0.054911;0;0;0;0.823495;0.333333
25;12;212 VIP Black;Carolina Herrera;Aromatica;1;3;0;0;0;0;15;7.2136;0.0009;0;1.386294;0;0;0;2.772589;0.098158;0.069408;0;0;1;0.607766;0.266667
25;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;15;5.5201;0.0001;0;0;0;0;0;2.772589;0.057024;0.036537;0;0;1;0.843106;0.533333
25;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;7.5;3.8463;0.0002;0;0;0;0;0;2.140066;0.044015;0.086993;0;0;0;0.862718;0.466667
25;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;7.5;3.8274;0;0;0;0;0;0;2.140066;0.044015;0.032763;0;0;1;0.705825;0.4
25;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;7.5;3.8406;0.0003;0;0;0;0;0;2.140066;0.044015;0.070477;0;0;0;0.784271;0.2
25;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;15;5.5195;0;0;0;0;0;0;2.772589;0.057024;0.035005;0;0;1;0.548931;0.6
25;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;15;5.5322;0.0001;0;0;0;0;0;2.772589;0.057024;0.071111;0;0;1;0.450873;0.266667
25;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;0;0.0101;0;0;0;0;0;0;0;0;0.028789;0;0;0;0.490096;0.133333
25;20;Asad;Lattafa;Amaderada;1;0;0;0;0;1;15;6.8536;0.0001;0;0;0;0;0.693147;2.772589;0.098158;0.079378;0;0;1;0.392038;0.2
25;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;7.5;4.6255;0.0001;0;0;0;0;0;2.140066;0.044015;0.027354;1;0;1;0.666601;0.666667
25;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;15;5.5191;0.0001;0;0;0;0;0;2.772589;0.057024;0.033694;0;0;1;0.862718;0.466667
25;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;15;5.5193;0;0;0;0;0;0;2.772589;0.057024;0.034446;0;0;1;0.705825;0.6
25;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;15;5.5182;0;0;0;0;0;0;2.772589;0.057024;0.031063;0;0;1;0.686213;0.533333
25;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;7.5;3.8402;0.0002;0;0;0;0;0;2.140066;0.044015;0.069565;0;0;0;0.88233;0.333333
25;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;7.5;3.8283;0.0001;0;0;0;0;0;2.140066;0.044015;0.035432;0;0;0;0.843106;0.533333
25;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;7.5;3.8264;0.0002;0;0;0;0;0;2.140066;0.044015;0.030134;0;0;0;1;0.4
25;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;7.5;3.8331;0.0002;0;0;0;0;0;2.140066;0.044015;0.049276;0;0;0;0.803883;0.4
25;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;15;5.5178;0;0;0;0;0;0;2.772589;0.057024;0.030088;0;0;1;0.568543;0.6
25;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;0;0.0079;0;0;0;0;0;0;0;0;0.022461;0;0;0;0.509708;0.466667
26;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;4.5;4.0159;0;0;0;0;0;0;1.704748;0.035062;0.03844;0;0;1;0.901942;0.8
26;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;12;4.4357;0.0002;0;0;0;0;0;2.564949;0.052753;0.060002;0;0;0;0.921553;0.533333
26;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;0;1.6113;0;0;0;0;0;0;0;0;0.032356;0;0;1;0.980388;0.666667
26;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;7.5;3.8371;0.0002;0;0;0;0;0;2.140066;0.044015;0.060498;0;0;0;0.960777;0.466667
26;5;Eros;Versace;Aromatica;1;3;0;0;0;0;4.5;4.897;0.0001;0;1.386294;0;0;0;1.704748;0.076196;0.035622;0;0;1;0.64699;0.933333
26;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;4.5;3.2195;0;0;0;0;0;0;1.704748;0.035062;0.048855;0;0;1;0.627378;0.6
26;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;3.2137;0;0;0;0;0;0;1.704748;0.035062;0.0321;0;0;1;0.686213;0.733333
26;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;7.5;3.842;0.0002;0;0;0;0;0;2.140066;0.044015;0.074509;0;0;0;0.76466;0.4
26;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;7.5;5.4274;0;0;0;0;0;0;2.140066;0.044015;0.032763;1;1;1;0.666601;0.866667
26;10;Invictus;Paco Rabanne;Aromatica;1;0;2;0;1;0;4.5;6.1025;0.1001;0;0;1.098612;1;0;1.704748;0.213309;0.056787;1;0;1;0.64699;1
26;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;7.5;4.6351;0.0003;0;0;0;0;0;2.140066;0.044015;0.054911;0;1;0;0.823495;0.333333
26;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;0;1.6243;0;0;0;0;0;0;0;0;0.069408;0;0;1;0.607766;0.266667
26;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;0;1.6128;0;0;0;0;0;0;0;0;0.036537;0;0;1;0.843106;0.533333
26;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;4.5;3.2329;0.0001;0;0;0;0;0;1.704748;0.035062;0.086993;0;0;0;0.862718;0.466667
26;15;Le Male;Jean Paul Gaultier;Oriental;1;3;0;0;0;0;7.5;6.3094;0.0006;0;1.386294;0;0;0;2.140066;0.085149;0.032763;0;1;1;0.705825;0.4
26;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;1;7.5;5.9591;0.0008;0;0;0;0;0.693147;2.140066;0.085149;0.070477;0;1;0;0.784271;0.2
26;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;0;1.6123;0;0;0;0;0;0;0;0;0.035005;0;0;1;0.548931;0.6
26;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;0;1.6249;0;0;0;0;0;0;0;0;0.071111;0;0;1;0.450873;0.266667
26;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;3;2.7637;0.0001;0;0;0;0;0;1.386294;0.028512;0.028789;0;1;0;0.490096;0.133333
26;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;0;1.6278;0;0;0;0;0;0;0;0;0.079378;0;0;1;0.392038;0.2
26;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;3.212;0;0;0;0;0;0;1.704748;0.035062;0.027354;0;0;1;0.666601;0.666667
26;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;4.5;4.0142;0;0;0;0;0;0;1.704748;0.035062;0.033694;0;0;1;0.862718;0.466667
26;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;0;1.6121;0;0;0;0;0;0;0;0;0.034446;0;0;1;0.705825;0.6
26;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;3;5.1645;0.0001;0;0;0;0;0;1.386294;0.028512;0.031063;1;1;1;0.686213;0.533333
26;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;4.5;4.0268;0.0002;0;0;0;0;0;1.704748;0.035062;0.069565;0;1;0;0.88233;0.333333
26;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;9;4.0573;0.0001;0;0;0;0;0;2.302585;0.047357;0.035432;0;0;0;0.843106;0.533333
26;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;4.5;3.213;0.0002;0;0;0;0;0;1.704748;0.035062;0.030134;0;0;0;1;0.4
26;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;4.5;3.2197;0.0001;0;0;0;0;0;1.704748;0.035062;0.049276;0;0;0;0.803883;0.4
26;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;0;1.6105;0;0;0;0;0;0;0;0;0.030088;0;0;1;0.568543;0.6
26;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;3;2.7615;0;0;0;0;0;0;1.386294;0.028512;0.022461;0;1;0;0.509708;0.466667
27;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;4.5;4.8159;0;0;0;0;0;0;1.704748;0.035062;0.03844;0;1;1;0.901942;0.8
27;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;4.5;3.2234;0.0001;0;0;0;0;0;1.704748;0.035062;0.060002;0;0;0;0.921553;0.533333
27;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;4.5;4.0137;0;0;0;0;0;0;1.704748;0.035062;0.032356;0;0;1;0.980388;0.666667
27;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;4.5;3.2236;0.0001;0;0;0;0;0;1.704748;0.035062;0.060498;0;0;0;0.960777;0.466667
27;5;Eros;Versace;Aromatica;1;0;0;0;0;0;4.5;4.0149;0;0;0;0;0;0;1.704748;0.035062;0.035622;0;1;1;0.64699;0.933333
27;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;4.5;3.2195;0;0;0;0;0;0;1.704748;0.035062;0.048855;0;0;1;0.627378;0.6
27;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;0;0.8112;0;0;0;0;0;0;0;0;0.0321;0;0;1;0.686213;0.733333
27;8;Si;Giorgio Armani;Frutal;1;3;0;0;0;0;4.5;4.9106;0.0011;0;1.386294;0;0;0;1.704748;0.076196;0.074509;0;0;0;0.76466;0.4
27;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;0;0.8115;0;0;0;0;0;0;0;0;0.032763;0;0;1;0.666601;0.866667
27;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;0;1.6199;0;0;0;0;0;0;0;0;0.056787;0;1;1;0.64699;1
27;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;10.5;5.0611;0.0007;0;0;0;0;0;2.442347;0.050232;0.054911;1;0;0;0.823495;0.333333
27;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;2;0;1;0;10.5;8.7464;0.6641;0;0;1.098612;1;0;2.442347;0.228479;0.069408;1;1;1;0.607766;0.266667
27;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;4.5;4.8152;0;0;0;0;0;0;1.704748;0.035062;0.036537;0;1;1;0.843106;0.533333
27;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;4.5;3.2329;0.0001;0;0;0;0;0;1.704748;0.035062;0.086993;0;0;0;0.862718;0.466667
27;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;0;0.8115;0;0;0;0;0;0;0;0;0.032763;0;0;1;0.705825;0.4
27;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;3.2271;0.0002;0;0;0;0;0;1.704748;0.035062;0.070477;0;0;0;0.784271;0.2
27;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;4.5;4.0147;0;0;0;0;0;0;1.704748;0.035062;0.035005;0;0;1;0.548931;0.6
27;18;Club de Nuit Intense;Lattafa;Amaderada;1;3;0;0;0;1;4.5;7.0279;0.0006;0;1.386294;0;0;0.693147;1.704748;0.11733;0.071111;0;0;1;0.450873;0.266667
27;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;4.5;2.4125;0.0001;0;0;0;0;0;1.704748;0.035062;0.028789;0;0;0;0.490096;0.133333
27;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;4.5;4.0302;0;0;0;0;0;0;1.704748;0.035062;0.079378;0;0;1;0.392038;0.2
27;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;0;0.8096;0;0;0;0;0;0;0;0;0.027354;0;0;1;0.666601;0.666667
27;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;4.5;4.8142;0;0;0;0;0;0;1.704748;0.035062;0.033694;0;1;1;0.862718;0.466667
27;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;9;5.657;0;0;0;0;0;0;2.302585;0.047357;0.034446;0;1;1;0.705825;0.6
27;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;4.0133;0;0;0;0;0;0;1.704748;0.035062;0.031063;0;0;1;0.686213;0.533333
27;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;4.5;3.2268;0.0002;0;0;0;0;0;1.704748;0.035062;0.069565;0;0;0;0.88233;0.333333
27;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;4.5;3.2148;0.0001;0;0;0;0;0;1.704748;0.035062;0.035432;0;0;0;0.843106;0.533333
27;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;4.5;3.213;0.0002;0;0;0;0;0;1.704748;0.035062;0.030134;0;0;0;1;0.4
27;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;10.5;5.0591;0.0006;0;0;0;0;0;2.442347;0.050232;0.049276;1;0;0;0.803883;0.4
27;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;4.5;4.013;0;0;0;0;0;0;1.704748;0.035062;0.030088;0;0;1;0.568543;0.6
27;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;4.5;2.4103;0;0;0;0;0;0;1.704748;0.035062;0.022461;0;0;0;0.509708;0.466667
28;1;Sauvage;Dior;Aromatica;1;3;0;0;0;0;4.5;5.6979;0.0002;0;1.386294;0;0;0;1.704748;0.076196;0.03844;0;0;1;0.901942;0.8
28;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;0;1.621;0;0;0;0;0;0;0;0;0.060002;0;1;0;0.921553;0.533333
28;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;4.5;4.0137;0;0;0;0;0;0;1.704748;0.035062;0.032356;0;0;1;0.980388;0.666667
28;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;0;1.6212;0;0;0;0;0;0;0;0;0.060498;0;1;0;0.960777;0.466667
28;5;Eros;Versace;Aromatica;1;0;0;0;0;0;9;4.0574;0;0;0;0;0;0;2.302585;0.047357;0.035622;0;0;1;0.64699;0.933333
28;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;9;4.062;0;0;0;0;0;0;2.302585;0.047357;0.048855;0;0;1;0.627378;0.6
28;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;9;4.0562;0;0;0;0;0;0;2.302585;0.047357;0.0321;0;0;1;0.686213;0.733333
28;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;0;0.8261;0;0;0;0;0;0;0;0;0.074509;0;0;0;0.76466;0.4
28;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;9;4.0564;0;0;0;0;0;0;2.302585;0.047357;0.032763;0;0;1;0.666601;0.866667
28;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;9;4.0648;0;0;0;0;0;0;2.302585;0.047357;0.056787;0;0;1;0.64699;1
28;11;Good Girl;Carolina Herrera;Oriental;1;3;0;0;0;0;0;2.5013;0.0004;0;1.386294;0;0;0;0;0.041134;0.054911;0;0;0;0.823495;0.333333
28;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;4.5;4.0267;0;0;0;0;0;0;1.704748;0.035062;0.069408;0;0;1;0.607766;0.266667
28;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;4.5;4.8152;0.0001;0;0;0;0;0;1.704748;0.035062;0.036537;1;0;1;0.843106;0.533333
28;14;Libre;Yves Saint Laurent;Floral;1;0;2;2;1;0;0;4.6094;0.9961;1;0;1.098612;1;0;0;0.397628;0.086993;1;1;0;0.862718;0.466667
28;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;9;4.0564;0;0;0;0;0;0;2.302585;0.047357;0.032763;0;0;1;0.705825;0.4
28;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;0;0.8247;0.0001;0;0;0;0;0;0;0;0.070477;0;0;0;0.784271;0.2
